0,1.0496771409681704,2.4032804574583384,3.287779262622902,4.348357149650477,5.2582513868950205
1,1.8291437645330961,2.7266473517951666,3.179783619160898,4.895898231003851,5.440012261564985
2,1.2885113626058722,2.0747015841184444,3.6132736457246173,4.785576550427199,5.840765426893638
3,1.9862435555601645,2.5043830196533188,3.165136307696639,4.044237853788763,5.876444665146361
4,1.08198049548648,2.7252752379999854,3.3767564472653935,4.71814310927151,5.728557768575928
5,1.1707099178385811,2.829296041625163,3.4509433564301983,4.951453227002763,5.14223164318904
6,1.8875336790744042,2.6776872946736217,3.295527529196226,4.495509273082435,5.240335980206705
7,1.258327541395795,2.5510938915738275,3.588184083477039,4.323081390312721,5.018633170841941
8,1.7742852636257243,2.4787734118631897,3.4722146619865173,4.805184144093709,5.93584066342124
9,1.440041717069839,2.375751801833653,3.004666382412309,4.5145335005722345,5.699927275037407
10,1.3214713696157543,2.276975053064376,3.21390416619416,4.022593742589328,5.287081801226852
11,1.8787442491721895,2.0250642990524526,3.449883062400773,4.3993966808652845,5.56284972983302
12,1.6471623405694302,2.948740020558327,3.7354339093969218,4.007019024811473,5.879441993584808
13,1.5485201091198426,2.3678879061013896,3.9667249655016548,4.769999462723702,5.390292603879194
14,1.6569206343351532,2.788815712453417,3.6844614352513725,4.268614182472126,5.289172549228259
15,1.274763429919472,2.1734417874065617,3.290971224063671,4.9611299925628725,5.510010752458022
16,1.479606698191023,2.4527632171775067,3.085828149476897,4.772766717829888,5.848038444329411
17,1.9922061815111367,2.4965619389057814,3.976438013034108,4.797694283072469,5.098708959227766
18,1.7741953262076418,2.3766060766628487,3.7218396269044627,4.279724907315467,5.550439799104196
19,1.1322038261437715,2.0634010067069033,3.595376417171588,4.74861175744644,5.360285882253805
20,1.9509851857365503,2.4512443426710333,3.1829889555247717,4.482883100998782,5.521430053139918
21,1.285543708261033,2.5694516490432733,3.4502772890168933,4.818955468607801,5.507953372940204
22,1.211873051266502,2.28188654295238,3.7422331198013117,4.279941003446394,5.031820753957552
23,1.8411556511269629,2.92611093433935,3.446884772505475,4.586666479026663,5.945104205872223
24,1.9923941690470803,2.2328462688863233,3.37488678269629,4.272490859306508,5.089734448249773
25,1.3512724729394798,2.0692474390127775,3.78643770455871,4.326540854766155,5.8737288434050345
26,1.1068344273538204,2.344037169085678,3.6823310974011445,4.586332462843576,5.830060443239963
27,1.9575719376941634,2.5249821339057124,3.0900220182422853,4.250275004279189,5.85284769406592
28,1.3278090347026308,2.4554560091557702,3.5257518968624826,4.608506557762765,5.5782132689081845
29,1.0505787781423062,2.965578825821523,3.6780414829847583,4.484656793762355,5.908136660356157
30,1.0353294379735143,2.327058883881861,3.557552972758985,4.678994911214478,5.63255407407769
31,1.0973286465193863,2.5978642582554796,3.8300282040051443,4.648814425109359,5.242325350740401
32,1.7266296671012382,2.478539908846362,3.642187970479694,4.962930995322611,5.048369591554131
33,1.7701905300437457,2.1750360065431895,3.18256407642271,4.309444439540182,5.8474950476463015
34,1.2277244090082742,2.421600334373175,3.18296441307212,4.540838690226471,5.7390503158681305
35,1.6436909490128917,2.4978775626645575,3.8354792573775986,4.238263822599455,5.983283330086282
36,1.074327115290807,2.7501434244554015,3.281806768589944,4.854421285163263,5.149634171142412
37,1.5314977030360253,2.296381128232131,3.798931492423571,4.391306498708455,5.873156645543465
38,1.5458214626203133,2.7407178760849207,3.9041242363610373,4.85169718767093,5.298602888629711
39,1.396525837426807,2.2493246804107567,3.3998831996875185,4.361514528286577,5.921909735962884
40,1.7680682964108232,2.0379148985092232,3.001209464635,4.551892025019981,5.11301250055561
41,1.8992948308156405,2.9195739972059673,3.0636463295781864,4.416079786768635,5.286416902040449
42,1.8777421591560766,2.518147207583037,3.082616932312896,4.132095173571158,5.804354769448539
43,1.8310614777756862,2.907343944080414,3.3592086730017874,4.384161041529865,5.954709130379442
44,1.9959856266414542,2.367068238034769,3.729727498363077,4.5846238977286315,5.02543759848409
45,1.1148165932230425,2.726905732473101,3.452529874241246,4.741123017807005,5.991723241487895
46,1.557630132655031,2.77396092385294,3.857081915236436,4.0500917104968615,5.3833089023664105
47,1.4275455044652259,2.0790138591988825,3.8110604844710676,4.591299105102873,5.211095173368111
48,1.7479183075988451,2.3415179382008993,3.867272050914595,4.7545090741481655,5.247845264041443
49,1.9768695613777898,2.1845358142612543,3.565639476423058,4.833233507471916,5.047364248411441
50,1.0032726672701557,2.267146079242898,3.4415286501161853,4.064920356969555,5.206209509996214
51,1.9864055331913009,2.8940663209836908,3.8888940492326727,4.1819443923597275,5.6530626800630825
52,1.4106862430899998,2.5834733900502544,3.894794775254587,4.740514248034074,5.958424082388911
53,1.0016374613981114,2.245636403567638,3.550896812020402,4.088002662349026,5.086015990310864
54,1.2353830032014508,2.231351279882526,3.1620951804113013,4.5915966918923665,5.5459441370175915
55,1.044027567724385,2.792462908903859,3.954402931569452,4.5713871526240535,5.407277054489899
56,1.537595795273981,2.144234763781173,3.3323735929759257,4.156725062750987,5.204565568473334
57,1.3275680926704636,2.52664755590103,3.06858813925977,4.787008687497224,5.188662013712774
58,1.9563847976355677,2.8078958593323984,3.043281005205758,4.581776204642798,5.623245440900934
59,1.9867263249171092,2.3140005133119868,3.6061431168973184,4.488852481787604,5.920489682762987
60,1.4081770525606514,2.7892257517223205,3.2995551811413404,4.070591527621387,5.507826976054837
61,1.9346759925331127,2.6223458127530765,3.558358618447269,4.520666717375418,5.361498445143507
62,1.7116758193958037,2.3432721455823904,3.799308467022006,4.938293541524015,5.159892945295891
63,1.5264932528610333,2.4797338342916513,3.8544372213089133,4.8113626183878235,5.483013299545596
64,1.5533713659478225,2.784004927722975,3.5119735187895063,4.633647936453574,5.375725400098414
65,1.4720186103587927,2.9299869600576947,3.255947179069108,4.759389226446516,5.208060134837051
66,1.1223054943888089,2.621961194281378,3.075671612882907,4.228188411699944,5.381106785168363
67,1.1493622682842535,2.1395147445546856,3.5842579416105216,4.749914466154764,5.281629558783208
68,1.6439435417213142,2.674447558808357,3.513312570757846,4.4371152473198014,5.959432698160773
69,1.432875571514915,2.3140568829896746,3.535707313834597,4.397341858684619,5.793838471316018
70,1.2570293554587808,2.9451421804065276,3.033912424882625,4.402682775757585,5.730934722477595
71,1.5071777259953927,2.1815312271464813,3.953339470598481,4.389628868560304,5.963357006525494
72,1.9143346931928005,2.2156119665603216,3.969053181377901,4.387268881578523,5.073686782691913
73,1.7071423077840515,2.4019197868400495,3.2304794691796435,4.432605653589417,5.690994935194384
74,1.529669691492876,2.937721498610763,3.4465992818185964,4.59671763038771,5.033704896367893
75,1.224566358026319,2.8653998702512933,3.7739865432071382,4.074842263124542,5.435938044410515
76,1.1361452988311602,2.377561516921217,3.3402476890253863,4.52850767335013,5.805362984122152
77,1.6717518855753815,2.2718361142202266,3.502182969242421,4.952521273504031,5.139196560946025
78,1.0792157073625548,2.4156868436089214,3.7290474271457335,4.57043425552635,5.263775711618336
79,1.7311057149351992,2.570504365815682,3.858551553304859,4.760103497824959,5.581796544347448
80,1.3417240152252716,2.5591972329198103,3.885693895307241,4.746372060944152,5.370883205531218
81,1.0940251807493584,2.542751136311123,3.536953329161103,4.000075931186263,5.2644124560615495
82,1.5923689332212885,2.9783484532868103,3.8416597022153587,4.630488035595981,5.725272298664036
83,1.5855534408026406,2.3381013993792785,3.3682064651829267,4.679694292361688,5.992924219657589
84,1.69941967322829,2.662845225823963,3.8599587371706416,4.877227029738145,5.401159531050075
85,1.0672727774421351,2.360582372908798,3.6942638371630565,4.772726195384762,5.542290388657843
86,1.3446159620669877,2.1636037740519543,3.5954900676043993,4.428437492916421,5.629509031480663
87,1.9171234443603715,2.5261901129617144,3.4507464844062805,4.886487604715581,5.8400083191783825
88,1.6996631910429052,2.882737364928247,3.1027477517010986,4.20730528903363,5.44162056053479
89,1.6460655050624933,2.8202940105671654,3.512960332836772,4.100639738107124,5.452857769969721
90,1.0040121841941996,2.428172345538205,3.561065390541742,4.967638839438153,5.6702578133078445
91,1.2617540466418147,2.2806148638029096,3.8267893615707376,4.589820045097721,5.201289876496642
92,1.7039605847189774,2.2260652244608257,3.4280588811360966,4.529417453506643,5.7630754791208405
93,1.6278802601542708,2.0652409323140346,3.4318330997440416,4.683346978652206,5.288587225346708
94,1.675016375354967,2.9053084764514616,3.399757568209656,4.427355813441827,5.4631672272924945
