10.1806,1.8
20.4513,3.6
30.8189,5.4
41.2811,7.2
51.5931,9
61.7871,10.8
71.9805,12.6
82.1739,14.4
92.3675,16.2
102.561,18
112.758,19.8
122.952,21.6
133.146,23.4
143.34,25.2
153.535,27
163.73,28.8
173.924,30.6
184.119,32.4
194.312,34.2
204.506,36
214.7,37.8
224.894,39.6
235.088,41.4
245.288,43.2
255.526,45
265.801,46.8
275.996,48.6
286.19,50.4
296.384,52.2
306.617,54
316.813,55.8
327.008,57.6
337.202,59.4
347.397,61.2
357.59,63
367.86,64.8
378.057,66.6
388.253,68.4
398.448,70.2
408.643,72
418.838,73.8
429.033,75.6
439.228,77.4
449.423,79.2
459.618,81
469.812,82.8
480.006,84.6
490.199,86.4
500.393,88.2
510.587,90
520.78,91.8
530.975,93.6
541.171,95.4
551.365,97.2
561.559,99
571.754,100.8
581.948,102.6
592.143,104.4
602.337,106.2
612.531,108
622.728,109.8
632.922,111.6
643.116,113.4
653.31,115.2
663.504,117
673.697,118.8
683.89,120.6
694.083,122.4
704.276,124.2
714.469,126
724.662,127.8
734.854,129.6
745.048,131.4
755.241,133.2
765.435,135
775.628,136.8
785.822,138.6
796.015,140.4
806.208,142.2
816.401,144
826.595,145.8
836.788,147.6
846.982,149.4
857.175,151.2
867.368,153
877.562,154.8
887.791,156.6
897.987,158.4
908.182,160.2
918.376,162
928.571,163.8
938.766,165.6
948.961,167.4
959.156,169.2
969.351,171
979.545,172.8
989.739,174.6
999.934,176.4
1010.13,178.2
1020.35,180
1030.55,181.8
1040.74,183.6
1050.94,185.4
1061.13,187.2
1071.33,189
1081.52,190.8
1091.72,192.6
1101.91,194.4
1112.11,196.2
1122.3,198
1132.49,199.8
1142.69,201.6
1152.89,203.4
1163.08,205.2
1173.28,207
1183.47,208.8
1193.67,210.6
1203.86,212.4
1214.06,214.2
1224.25,216
1234.45,217.8
1244.64,219.6
1254.84,221.4
1265.03,223.2
1275.23,225
1285.42,226.8
1295.62,228.6
1305.81,230.4
1316.01,232.2
1326.2,234
1336.39,235.8
1346.59,237.6
1356.78,239.4
1366.98,241.2
1377.17,243
1387.37,244.8
1397.56,246.6
1407.79,248.4
1417.99,250.2
1428.18,252
1438.38,253.8
1448.57,255.6
1458.77,257.4
1468.97,259.2
1479.16,261
1489.35,262.8
1499.55,264.6
1509.74,266.4
1519.94,268.2
1530.13,270
1540.33,271.8
1550.52,273.6
1560.72,275.4
1570.91,277.2
1581.11,279
1591.3,280.8
1601.5,282.6
1611.69,284.4
1621.89,286.2
1632.08,288
1642.27,289.8
1652.47,291.6
1662.66,293.4
1672.86,295.2
1683.05,297
1693.25,298.8
1703.44,300.6
1713.63,302.4
1723.86,304.2
1734.05,306
1744.25,307.8
1754.46,309.6
1764.67,311.4
1774.86,313.2
1785.05,315
1795.25,316.8
1805.44,318.6
1815.64,320.4
1825.87,322.2
1836.07,324
1846.26,325.8
1856.46,327.6
1866.65,329.4
1876.85,331.2
1887.04,333
1897.23,334.8
1907.43,336.6
1917.63,338.4
1927.84,340.2
1938.04,342
1948.23,343.8
1958.43,345.6
1968.62,347.4
1978.82,349.2
1989.01,351
